27511,27513,27518,27529,27539,27601,27603,27604,27605,27606,27607,27608,27610
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1
1,1,1,1,3,1,1,1,1,1,1,1,1
1,1,1,1,3,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,4,1,1,1,1,1,1,1,1
1,1,1,1,5,1,1,1,1,1,1,1,1
1,1,1,1,6,1,1,1,1,1,1,1,1
1,1,1,1,6,1,1,1,1,1,1,1,1
1,1,1,1,8,1,1,1,1,1,1,1,1
1,1,1,1,8,1,1,1,1,1,1,1,1
1,1,1,1,9,1,1,1,1,1,1,1,1
1,1,1,1,9,1,1,1,1,1,1,1,1
1,1,1,1,10,1,1,1,1,1,1,1,1
1,2,1,1,11,1,1,1,1,1,1,1,1
1,2,1,1,11,1,1,1,1,1,1,1,1
1,2,1,1,14,1,1,1,1,1,1,1,1
1,2,1,1,17,1,1,1,1,1,1,1,1
1,2,1,1,35,1,1,1,1,1,1,1,1
1,2,1,1,294,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,2,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,3,1,1,,1,1,1,1,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,4,1,1,,1,1,1,2,1,1,1,1
1,5,1,1,,1,1,1,2,1,1,1,1
1,5,1,1,,1,1,1,2,1,1,1,1
1,5,1,1,,1,1,1,2,1,1,1,1
1,5,1,1,,1,1,1,2,1,1,1,1
1,5,1,1,,1,1,1,2,1,1,1,1
1,5,1,1,,1,1,1,2,1,1,1,1
1,7,1,1,,2,1,1,2,1,1,1,1
1,8,1,1,,2,1,1,2,1,1,1,1
1,9,1,1,,2,1,1,2,1,1,1,1
1,12,1,1,,2,1,1,2,1,1,1,1
1,12,1,1,,2,1,1,2,1,1,1,1
1,13,1,1,,2,1,1,2,1,1,1,1
1,14,1,1,,2,1,1,2,1,1,1,1
1,18,1,1,,2,1,1,2,1,1,1,1
1,21,1,1,,2,1,1,2,1,1,1,1
1,24,1,1,,2,1,1,2,1,1,1,1
1,36,1,1,,2,1,1,2,1,1,1,1
1,37,1,1,,2,1,1,2,1,1,1,1
1,89,1,1,,2,1,1,2,1,1,1,1
1,121,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,2,1,1,3,1,1,1,1
1,,1,1,,3,1,1,3,1,1,1,1
1,,1,1,,3,1,1,3,1,1,1,1
1,,1,1,,3,1,1,3,1,1,1,1
1,,1,1,,3,1,2,3,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,4,1,1,1,1
1,,1,1,,3,1,2,5,1,1,1,1
1,,1,1,,4,1,2,5,1,1,2,1
1,,1,1,,4,1,2,5,1,1,2,1
1,,1,1,,4,1,2,5,1,1,2,1
1,,1,1,,4,1,2,5,1,1,2,1
1,,1,1,,4,1,2,5,1,1,2,1
1,,1,1,,4,1,2,6,1,1,2,1
1,,1,1,,4,1,2,6,1,1,2,1
1,,1,1,,4,1,2,6,1,1,2,1
1,,1,1,,4,1,2,6,1,1,2,1
1,,1,1,,5,1,2,6,1,1,2,1
1,,1,1,,5,1,2,7,1,1,2,1
