cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
14359505.0,7.50000000047,13.0,1.33908390031,194.0,269.0,75.0,214.866666667,17.1322956884,6446.0,209.0,221.0,333.0,112.0,254.033333333,24.7716011235,7621.0,248.5,400.0,571.0,171.0,510.333333333,38.8890158728,15310.0,520.0,222.0,320.0,98.0,261.866666667,24.1339778919,7856.0,260.0,0.203804343939,0.4056224823,0.201818138361,0.321368676921,0.0497498794138,9.64106030762,0.328352,651.0,922.0,271.0,730.766666667,58.1731228509,21923.0,711.5,2.93362426758,3.63330078125,0.699676513672,3.07260843913,0.192237138974,92.1782531738,3.0079
14353579.0,37.5000000007,40.0,1.84263546383,176.0,242.0,66.0,223.393333333,12.6743292612,33509.0,226.0,217.0,345.0,128.0,306.14,24.9212171987,45921.0,310.5,760.0,1177.0,417.0,997.273333333,81.251206897,149591.0,993.5,140.0,304.0,164.0,247.973333333,33.8360649144,37196.0,253.0,0.519999980927,0.708333313465,0.188333332539,0.602290885846,0.0403623596422,90.3436328769,0.60155,533.0,891.0,358.0,777.506666667,70.6848165371,116626.0,791.0,0.151489257812,1.61557006836,1.46408081055,0.576214192708,0.265443036588,86.4321289062,0.601578
14275616.0,490.749999996,134.0,1.70635626846,196.0,312.0,116.0,248.27050433,12.1021160774,487355.0,248.0,256.0,431.0,175.0,350.777381559,19.9829998526,688576.0,351.0,799.0,1282.0,483.0,1148.7845135,69.9811554913,2255064.0,1164.0,172.0,431.0,259.0,291.450331126,28.352952529,572117.0,291.0,0.39061370492,0.6949685812,0.30435487628,0.595012148621,0.0362690913899,1168.00884774,0.60161,624.0,1139.0,515.0,890.498217015,56.7059100646,1748048.0,890.0,-0.166442871094,1.42428588867,1.59072875977,0.199394346559,0.355351808765,391.411102295,0.0
14304631.0,1052.24999999,644.0,5.60043122253,200.0,464.0,264.0,281.102874792,26.091958907,1183162.0,276.0,281.0,662.0,381.0,411.817058684,41.8376784306,1733338.0,405.0,582.0,1337.0,755.0,1002.45949157,96.1710918761,4219352.0,1005.0,199.0,782.0,583.0,421.979805179,75.4406447,1776113.0,411.0,0.163043484092,0.701672255993,0.538628771901,0.408912345894,0.0767488073687,1721.11206387,0.411111,703.0,1896.0,1193.0,1114.89973866,136.221738381,4692613.0,1090.0,-0.232025146484,3.42071533203,3.65274047852,0.136427321267,0.492469220652,574.222595215,0.0
14293528.0,38.4999999981,42.0,1.90947507449,226.0,297.0,71.0,258.623376623,13.6866974577,39828.0,260.0,292.0,421.0,129.0,350.292207792,23.8776440909,53945.0,353.0,654.0,866.0,212.0,747.779220779,44.3607183718,115158.0,745.5,280.0,475.0,195.0,368.512987013,35.8809787566,56751.0,375.0,0.269992083311,0.423589736223,0.153597652912,0.340822972454,0.0282981034387,52.4867377579,0.340827,801.0,1193.0,392.0,977.428571429,72.6528712657,150524.0,987.5,0.0757446289062,1.85235595703,1.77661132812,1.11089691558,0.752483998592,171.078125,1.69762
14281250.0,111.999999998,81.0,2.15909163857,310.0,433.0,123.0,384.517857143,16.2385850802,172264.0,387.0,446.0,689.0,243.0,606.904017857,29.9472330871,271893.0,613.0,822.0,1105.0,283.0,1036.16964286,37.3788252684,464204.0,1040.0,522.0,892.0,370.0,810.011160714,50.2058918043,362885.0,822.0,0.0881104022264,0.248677253723,0.160566851497,0.123176511793,0.0190932624532,55.1830772832,0.119705,1305.0,1978.0,673.0,1801.43303571,93.3895450408,807042.0,1823.0,0.016357421875,0.372131347656,0.355773925781,0.161972658975,0.0632832323513,72.5637512207,0.166565
14272391.0,306.249999976,312.0,5.02934714497,174.0,545.0,371.0,299.358367347,36.5060316709,366714.0,297.0,255.0,793.0,538.0,425.675102041,56.0937603617,521452.0,422.0,437.0,1326.0,889.0,758.137142857,93.2067833215,928718.0,770.0,148.0,1082.0,934.0,481.248163265,88.6420941989,589529.0,479.0,0.0379589311779,0.494017094374,0.456058163196,0.227168303771,0.0613848839469,278.281172119,0.22546,687.0,2420.0,1733.0,1206.28163265,169.312684619,1477695.0,1196.0,-0.114868164062,0.5810546875,0.695922851562,0.0825319375797,0.13050569967,101.101623535,0.0
14260970.0,488.749999986,276.0,3.52176817734,286.0,376.0,90.0,331.669565217,8.72309276469,648414.0,333.0,472.0,606.0,134.0,561.44398977,15.7947612941,1097623.0,565.0,529.0,808.0,279.0,665.945780051,29.1930364528,1301924.0,662.0,687.0,946.0,259.0,877.276214834,38.4530726325,1715075.0,886.0,-0.206632658839,0.0511049740016,0.257737632841,-0.136795899117,0.0302554134576,-267.435982774,-0.141753,1456.0,1875.0,419.0,1770.38976982,58.8527009308,3461112.0,1786.0,-0.132843017578,0.995788574219,1.1286315918,0.0534519361413,0.124342128762,104.498535156,0.0
14254774.0,2.49999999977,8.0,1.42729929299,211.0,248.0,37.0,230.1,11.4494541355,2301.0,231.5,245.0,316.0,71.0,292.4,21.397196078,2924.0,296.0,418.0,544.0,126.0,465.2,42.0233268555,4652.0,455.5,278.0,388.0,110.0,326.2,37.7088848947,3262.0,314.5,0.13984169066,0.227091640234,0.0872499495745,0.176729536057,0.0274596866284,1.76729536057,0.166215,747.0,942.0,195.0,848.7,62.5172776119,8487.0,847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14246112.0,8.25,20.0,1.96425600437,241.0,347.0,106.0,281.848484848,24.2451134872,9301.0,282.0,269.0,424.0,155.0,332.636363636,30.612750544,10977.0,330.0,396.0,664.0,268.0,508.121212121,61.9837503514,16768.0,496.0,201.0,376.0,175.0,296.787878788,44.0844627173,9794.0,294.0,0.199079394341,0.368916809559,0.169837415218,0.264219901327,0.0403897141037,8.71925674379,0.261111,721.0,1119.0,398.0,911.272727273,87.3808358184,30072.0,915.0,-0.0115356445312,0.248748779297,0.260284423828,0.0215518835819,0.0684228745664,0.711212158203,0.0
14250305.0,28.5,38.0,2.00796544417,335.0,383.0,48.0,357.254385965,9.7655062512,40727.0,357.0,384.0,470.0,86.0,417.570175439,14.9372778106,47603.0,416.0,188.0,417.0,229.0,256.587719298,34.7274630702,29251.0,253.5,238.0,437.0,199.0,269.929824561,35.5339519625,30772.0,259.0,-0.123543120921,0.0407766997814,0.164319820702,-0.0258498620038,0.038933038127,-2.94688426843,-0.0190726,977.0,1259.0,282.0,1044.75438596,49.9065023017,119102.0,1033.5,0.129638671875,1.20581054688,1.076171875,0.733800519977,0.244951302531,83.6532592773,0.7267
14236616.0,34.2500000005,30.0,1.44605907331,319.0,447.0,128.0,391.664233577,22.1953100104,53658.0,397.0,466.0,685.0,219.0,560.919708029,35.5151984314,76846.0,565.0,571.0,985.0,414.0,718.160583942,74.5984123015,98388.0,709.0,543.0,901.0,358.0,654.649635036,54.1008238588,89687.0,647.0,-0.0259541980922,0.165930598974,0.191884797066,0.0452314596037,0.0370303977067,6.1967099657,0.0397767,1334.0,2033.0,699.0,1607.23357664,102.875182168,220191.0,1611.0,0.123077392578,2.45010375977,2.32702636719,1.29028186659,0.656516397129,176.768615723,1.01514
14221939.0,235.750000001,130.0,2.38843028635,214.0,318.0,104.0,258.924708378,12.1820606896,244166.0,258.0,260.0,468.0,208.0,358.335100742,25.7072619555,337910.0,358.0,674.0,1182.0,508.0,909.208907741,97.1493141065,857384.0,898.0,204.0,545.0,341.0,348.274655355,36.8218874272,328423.0,348.0,0.337304532528,0.614369511604,0.277064979076,0.444816696998,0.0470279948774,419.462145269,0.440129,679.0,1322.0,643.0,965.534464475,70.6448155032,910499.0,963.0,-0.105499267578,1.93118286133,2.03668212891,0.628388357314,0.457097104679,592.570220947,0.706177
14310353.0,5958.24999999,3820.0,13.960438831,284.0,473.0,189.0,408.67318424,14.1341574415,9739908.0,409.0,435.0,766.0,331.0,657.883942433,25.6250400912,15679348.0,659.0,754.0,1313.0,559.0,1098.52125205,38.2322805366,26181057.0,1099.0,510.0,1050.0,540.0,893.58444174,39.8077051941,21296798.0,897.0,0.0485639683902,0.230317279696,0.181753311306,0.103062914124,0.0115485940158,2456.29843232,0.101435,1229.0,2274.0,1045.0,1960.14156841,75.4374468653,46716054.0,1964.0,-0.207061767578,1.38067626953,1.58773803711,0.11213885821,0.1499838717,2672.60540771,0.0604248
14228024.0,942.999999982,593.0,5.44745830701,207.0,323.0,116.0,240.936373277,11.3613725963,908812.0,240.0,266.0,494.0,228.0,322.054082715,21.7450824948,1214788.0,320.0,528.0,931.0,403.0,695.913573701,60.6141330413,2624986.0,690.0,241.0,452.0,211.0,338.40747614,31.7047232682,1276473.0,335.0,0.238267153502,0.481973439455,0.243706285954,0.345453030196,0.034105957672,1303.0488299,0.342105,717.0,1197.0,480.0,901.397932131,61.755379173,3400073.0,895.0,-0.0901794433594,2.03982543945,2.13000488281,0.581299273106,0.449445319252,2192.66085815,0.549057
14201376.0,120.750000004,108.0,2.7725236138,198.0,321.0,123.0,239.960662526,20.4592334436,115901.0,235.0,249.0,438.0,189.0,304.608695652,32.9589443927,147126.0,296.0,442.0,1152.0,710.0,700.438923395,151.287195849,338312.0,669.0,177.0,480.0,303.0,268.300207039,51.6860539992,129589.0,259.0,0.229116946459,0.62714779377,0.398030847311,0.440699375688,0.0744285997877,212.857798457,0.444003,629.0,1227.0,598.0,812.869565217,102.578100151,392616.0,789.0,-0.114074707031,1.15142822266,1.26550292969,0.357833704346,0.285217390933,172.833679199,0.331848
14151464.0,1218.00000001,572.0,4.62346370438,235.0,310.0,75.0,261.795361248,6.07768157221,1275467.0,262.0,300.0,448.0,148.0,363.508210181,12.4414859638,1771012.0,365.0,223.0,587.0,364.0,323.36001642,35.4127913398,1575410.0,315.0,241.0,443.0,202.0,314.624589491,16.9872112996,1532851.0,315.0,-0.199312716722,0.274809151888,0.47412186861,0.011574019195,0.0610307754958,56.3886215178,-0.00465116,785.0,1201.0,416.0,939.92816092,33.9269682424,4579330.0,942.0,-0.0760192871094,1.71716308594,1.79318237305,0.29057055193,0.381491788776,1415.659729,0.144394
14205570.0,2807.75000003,2322.0,12.361696178,245.0,403.0,158.0,316.614459977,16.4987395382,3555897.0,315.0,360.0,620.0,260.0,478.966432197,30.5660723399,5379272.0,477.0,631.0,1044.0,413.0,794.582851037,50.9307901804,8923960.0,790.0,456.0,883.0,427.0,656.509037486,47.879708247,7373253.0,653.0,0.00342231336981,0.240485832095,0.237063518725,0.095405620102,0.0203862016254,1071.50051937,0.092707,1113.0,1882.0,769.0,1452.08992966,91.1106936925,16308422.0,1444.0,-0.340057373047,1.44482421875,1.7848815918,0.134601988719,0.217936080073,1511.7149353,0.0
14179869.0,4.74999999977,15.0,1.94150951032,211.0,264.0,53.0,236.473684211,18.3399719367,4493.0,231.0,269.0,376.0,107.0,320.315789474,35.6666623519,6086.0,319.0,388.0,552.0,164.0,460.263157895,41.7622873255,8745.0,458.0,131.0,313.0,182.0,230.421052632,49.0953055849,4378.0,234.0,0.24304716289,0.495183050632,0.252135887742,0.34001434712,0.0671627096889,6.46027259529,0.331429,612.0,927.0,315.0,787.210526316,97.2823232428,14957.0,787.0,0.259307861328,0.944671630859,0.685363769531,0.439453125,0.18369919391,8.349609375,0.372009
14197974.0,15527.2500001,4050.0,9.16859561593,175.0,324.0,149.0,251.861759165,10.4265614034,15642882.0,251.0,204.0,479.0,275.0,356.581477725,21.2636882624,22146919.0,358.0,578.0,1237.0,659.0,942.414046273,62.8336978582,58532394.0,941.0,132.0,519.0,387.0,323.242959957,33.1597027722,20076297.0,322.0,0.303523033857,0.698285698891,0.394762665033,0.48910646931,0.0440081192414,30377.9137024,0.48871,548.0,1317.0,769.0,931.686196847,61.7347384278,57866098.0,931.0,-0.314849853516,5.4352722168,5.75012207031,0.282749188494,0.598169353718,17561.2693481,0.0
14143479.0,75.2499999998,77.0,2.50398971689,426.0,466.0,40.0,442.631229236,7.77509151011,133232.0,442.0,698.0,766.0,68.0,729.61461794,13.718248835,219614.0,730.0,1139.0,1252.0,113.0,1192.15614618,20.9028492494,358839.0,1193.0,938.0,1056.0,118.0,996.617940199,20.7653448144,299982.0,995.0,0.0785484611988,0.101154737175,0.0226062759757,0.0893662258042,0.00457710771634,26.8992339671,0.08901,2064.0,2281.0,217.0,2168.86378738,38.0149216761,652828.0,2166.0,-0.0408020019531,0.464538574219,0.505340576172,0.0669216016598,0.0862340391339,20.1434020996,0.0284424
14139891.0,2.5,10.0,1.78412411615,233.0,293.0,60.0,257.7,16.7514178504,2577.0,255.5,286.0,358.0,72.0,315.1,24.9857959649,3151.0,309.5,392.0,551.0,159.0,477.6,47.5798276584,4776.0,485.0,203.0,320.0,117.0,248.4,38.8077311885,2484.0,233.5,0.222963958979,0.387696713209,0.16473275423,0.317799842358,0.0500894837812,3.17799842358,0.313831,737.0,947.0,210.0,821.2,76.4562620065,8212.0,800.5,0.0128173828125,0.642700195312,0.6298828125,0.151849365234,0.241064769381,1.51849365234,0.034317
14126662.0,31.0000000019,74.0,3.74926330037,260.0,448.0,188.0,337.822580645,41.0632966142,41890.0,334.0,296.0,515.0,219.0,382.161290323,41.3611917016,47388.0,377.0,271.0,1071.0,800.0,481.048387097,138.472883967,59650.0,461.5,208.0,603.0,395.0,335.540322581,74.0725885472,41607.0,316.5,0.0322580635548,0.340118736029,0.307860672474,0.170471552189,0.069019474378,21.1384724714,0.166225,836.0,1497.0,661.0,1055.52419355,130.087158357,130885.0,1033.0,0.00543212890625,2.77221679688,2.76678466797,1.68040983139,0.583255444925,208.370819092,1.59001
14119579.0,580.749999979,242.0,2.83279941942,206.0,359.0,153.0,264.266465777,13.6058541515,613891.0,263.0,253.0,475.0,222.0,357.262160999,24.7004206617,829920.0,354.0,407.0,871.0,464.0,638.86698235,60.9295122745,1484088.0,637.0,206.0,584.0,378.0,373.001291433,38.2974570961,866482.0,368.0,0.148496240377,0.435897439718,0.287401199341,0.262593787643,0.0372972082629,610.005368695,0.260618,665.0,1404.0,739.0,994.529918209,72.79244363,2310293.0,986.0,-0.163330078125,1.75955200195,1.92288208008,0.229752316025,0.270638353441,533.714630127,0.151581
14176665.0,3802.24999999,1320.0,6.0387724481,338.0,512.0,174.0,438.172595174,17.8233600563,6664167.0,437.0,501.0,804.0,303.0,685.466763101,30.8906702692,10425264.0,686.0,846.0,1306.0,460.0,1083.19034782,46.4278033722,16474242.0,1083.0,590.0,1011.0,421.0,867.095009534,43.2452509909,13187648.0,867.0,0.0736368745565,0.251028805971,0.177391931415,0.110954811586,0.0119665973833,1687.5117294,0.109034,1454.0,2295.0,841.0,1990.73436781,88.1245595002,30277079.0,1990.0,-0.168792724609,1.18246459961,1.35125732422,0.115905115611,0.151198098796,1762.80090332,0.0671997
14209167.0,4456.74999999,2780.0,11.7471016642,193.0,347.0,154.0,254.096314579,12.3934073656,4529775.0,253.0,242.0,523.0,281.0,359.088517417,22.8633170882,6401471.0,356.0,500.0,1107.0,607.0,796.384024233,56.0426092266,14197138.0,794.0,175.0,667.0,492.0,369.014248051,40.7286940682,6578417.0,364.0,0.209141269326,0.667272746563,0.458131477237,0.367314032579,0.0450595586927,6548.10725878,0.367867,619.0,1533.0,914.0,982.199080047,73.3706500168,17509663.0,973.0,-0.316436767578,2.26022338867,2.57666015625,0.214426924083,0.353982913422,3822.58877563,0.00436401
14116193.0,3.5,8.0,1.20628807018,331.0,405.0,74.0,367.571428571,24.067507099,5146.0,364.5,364.0,437.0,73.0,392.714285714,23.1776634205,5498.0,382.5,265.0,397.0,132.0,329.0,35.5065386332,4606.0,331.5,219.0,335.0,116.0,270.285714286,28.1562694653,3784.0,269.5,0.0454545468092,0.14649681747,0.10104227066,0.0976658862616,0.0264705074544,1.36732240766,0.102764,965.0,1177.0,212.0,1030.57142857,63.7166879752,14428.0,1005.0,0.731658935547,8.13946533203,7.40780639648,1.79190063477,1.80855385947,25.0866088867,1.12885
14108501.0,19.9999999998,23.0,1.45080120017,307.0,427.0,120.0,375.0625,24.6796189952,30005.0,376.0,326.0,478.0,152.0,392.8875,29.7018491638,31431.0,392.5,178.0,458.0,280.0,271.45,46.0450594527,21716.0,273.5,205.0,475.0,270.0,273.8375,39.4893795058,21907.0,271.0,-0.174013927579,0.10019646585,0.274210393429,-0.00654992286582,0.0544386824426,-0.523993829265,0.00178764,853.0,1367.0,514.0,1041.7875,80.1022305791,83343.0,1041.0,0.939666748047,3.56201171875,2.6223449707,1.78821678162,0.493049001826,143.057342529,1.68042
14088217.0,3297.75000003,2135.0,10.4877924167,252.0,433.0,181.0,323.810855887,18.5853351638,4271389.0,321.0,357.0,650.0,293.0,486.358881055,33.5127689462,6415560.0,481.0,627.0,1102.0,475.0,873.567508149,51.9683163872,11523229.0,872.0,447.0,915.0,468.0,697.482677583,46.6510244249,9200494.0,697.0,0.025559104979,0.260292172432,0.234733067453,0.112276129148,0.0201590004623,1481.0344196,0.108389,1074.0,1993.0,919.0,1507.65241453,89.3594330775,19887443.0,1499.0,-0.225036621094,4.39141845703,4.61645507812,0.161361406303,0.424004503303,2128.51831055,0.0
14060849.0,323.000000001,176.0,2.76252663918,250.0,499.0,249.0,394.868421053,33.319352956,510170.0,402.0,414.0,729.0,315.0,587.890866873,46.3594417814,759555.0,600.0,512.0,1032.0,520.0,715.879256966,57.1800640479,924916.0,704.0,475.0,962.0,487.0,691.523219814,53.411672286,893448.0,691.0,-0.0379562042654,0.171648159623,0.209604363889,0.0172394583574,0.0287693500144,22.2733801977,0.0081117,1180.0,2060.0,880.0,1674.28250774,121.531837503,2163173.0,1696.5,-0.0203247070312,4.31533813477,4.3356628418,3.23800782006,0.715666329072,4183.50610352,3.5137
14058809.0,115.999999999,82.0,2.14773119802,216.0,306.0,90.0,261.573275862,10.5900804087,121370.0,261.0,296.0,437.0,141.0,370.056034483,18.7807531192,171706.0,371.0,771.0,1106.0,335.0,963.560344828,57.3012364904,447092.0,966.0,213.0,484.0,271.0,348.515086207,33.7663719676,161711.0,349.0,0.375886529684,0.629565238953,0.253678709269,0.468875042645,0.0407760469697,217.558019787,0.468318,725.0,1227.0,502.0,980.144396552,59.3731501605,454787.0,982.0,-0.0472106933594,1.60217285156,1.64938354492,0.1121337496,0.312489778989,52.0300598145,0.0
14049606.0,96.9999999981,59.0,1.6899008037,228.0,271.0,43.0,247.412371134,6.93712941214,95996.0,248.0,316.0,394.0,78.0,349.886597938,12.8182185814,135756.0,350.0,855.0,1143.0,288.0,975.659793814,42.3360723572,378556.0,970.0,258.0,387.0,129.0,313.152061856,20.5614510418,121503.0,313.0,0.449275374413,0.615499258041,0.166223883629,0.513925562123,0.0279152270297,199.403118104,0.510331,808.0,1050.0,242.0,910.451030928,38.3569127625,353255.0,911.0,-0.0883178710938,0.974548339844,1.06286621094,0.113027985563,0.246370933158,43.8548583984,0.0
14048983.0,149.250000002,79.0,1.824168657,376.0,475.0,99.0,434.5360134,16.2230307429,259418.0,436.0,508.0,629.0,121.0,573.167504188,20.6041599279,342181.0,575.0,146.0,376.0,230.0,242.693467337,36.4331126775,144888.0,243.0,339.0,503.0,164.0,404.793969849,26.1958113665,241662.0,407.0,-0.459459453821,-0.111764706671,0.34769474715,-0.254010691727,0.0526394634117,-151.644382961,-0.251534,1262.0,1562.0,300.0,1412.49748744,48.808023859,843261.0,1414.0,-0.0478210449219,1.57278442383,1.62060546875,0.197288730436,0.319577052763,117.78137207,0.00415039
14040153.0,194.000000007,114.0,2.3088677327,189.0,458.0,269.0,316.243556701,28.263737828,245405.0,323.0,234.0,671.0,437.0,463.62242268,55.7198715438,359771.0,479.0,366.0,1008.0,642.0,595.06314433,96.0104557365,461769.0,604.0,126.0,801.0,675.0,374.384020619,72.8374440093,290522.0,381.5,0.0761245638132,0.607476651669,0.531352087855,0.229732951965,0.0506391473035,178.272770725,0.230218,549.0,1930.0,1381.0,1154.25,146.086312486,895698.0,1189.0,0.0624694824219,5.6257019043,5.56323242188,4.44875512664,1.64954864333,3452.23397827,5.13083
14048074.0,4.75000000047,15.0,1.94150951018,191.0,244.0,53.0,214.947368421,12.0981672566,4084.0,215.0,212.0,313.0,101.0,258.789473684,23.825194421,4917.0,260.0,456.0,706.0,250.0,579.894736842,56.490236452,11018.0,571.0,123.0,288.0,165.0,194.631578947,37.4449919725,3698.0,198.0,0.327102810144,0.651063859463,0.323961049318,0.498395091609,0.0792119746055,9.46950674057,0.482625,526.0,845.0,319.0,668.368421053,73.1510409512,12699.0,672.0,0.885406494141,1.50674438477,0.621337890625,1.18022075452,0.24340861119,22.4241943359,1.30084
14043846.0,30.4999999993,43.0,2.19641096883,198.0,262.0,64.0,239.483606557,13.3079746871,29217.0,242.5,244.0,351.0,107.0,308.31147541,22.746674038,37614.0,308.0,752.0,1032.0,280.0,918.516393443,63.7329512538,112059.0,929.0,153.0,332.0,179.0,257.745901639,37.0720524569,31445.0,260.5,0.500763356686,0.665024638176,0.16426128149,0.563692154943,0.0357987637481,68.770442903,0.560365,595.0,945.0,350.0,805.540983607,72.7820852058,98276.0,811.0,-0.00238037109375,0.882263183594,0.884643554688,0.171010502049,0.131020896712,20.86328125,0.138062
14019849.0,2226.0,900.0,5.38114875128,219.0,647.0,428.0,294.062219227,11.7238149024,2618330.0,294.0,286.0,947.0,661.0,402.434636119,20.2375047642,3583278.0,402.0,280.0,1127.0,847.0,568.038185085,42.8673739509,5057812.0,565.0,85.0,1215.0,1130.0,492.833557951,39.9358556511,4388190.0,491.0,-0.0435261726379,0.534246563911,0.577772736549,0.0710873053377,0.015830968946,632.961366727,0.0699734,668.0,2694.0,2026.0,1189.3304133,67.1316527169,10589798.0,1188.0,-0.290618896484,1.71054077148,2.00115966797,0.312024814849,0.375876966529,2778.26895142,0.18042
13970212.0,104.499999999,61.0,1.68332028818,204.0,262.0,58.0,235.897129187,8.39009677035,98605.0,236.0,247.0,368.0,121.0,314.899521531,19.0847881447,131628.0,311.0,841.0,1292.0,451.0,1133.27990431,80.3913313187,473711.0,1143.5,146.0,327.0,181.0,252.019138756,25.3239228619,105344.0,251.0,0.54852938652,0.734786570072,0.186257183552,0.6356422673,0.0345911026303,265.698467731,0.636873,597.0,948.0,351.0,802.815789474,50.6757403477,335577.0,800.0,-0.0117492675781,4.52667236328,4.53842163086,1.57144551984,1.63177036868,656.864227295,1.96481
14026848.0,2.5,9.0,1.60571170454,188.0,268.0,80.0,219.5,22.3886131772,2195.0,217.5,236.0,376.0,140.0,282.3,41.9524731095,2823.0,275.5,355.0,629.0,274.0,457.6,82.2425680533,4576.0,450.0,200.0,480.0,280.0,298.0,82.646234034,2980.0,286.0,0.134355276823,0.301492542028,0.167137265205,0.220376847684,0.0509462668499,2.20376847684,0.215035,634.0,1124.0,490.0,799.8,146.086823499,7998.0,779.0,2.14779663086,3.90133666992,1.75354003906,2.95727539062,0.777437002972,29.5727539062,2.53029
14018652.0,78.4999999984,115.0,3.66149191899,239.0,348.0,109.0,288.261146497,17.2507348673,90514.0,287.0,352.0,514.0,162.0,415.920382166,29.3970734686,130599.0,413.0,766.0,1055.0,289.0,869.831210191,52.1101251253,273127.0,869.0,345.0,638.0,293.0,461.515923567,55.5874940222,144916.0,454.0,0.193548381329,0.44801223278,0.254463851452,0.308248174466,0.05096031474,96.7899267823,0.308532,957.0,1500.0,543.0,1165.69745223,98.5552684991,366029.0,1153.5,-0.0654907226562,1.19934082031,1.26483154297,0.170189535542,0.235147291957,53.4395141602,0.0286255
13986255.0,97.0000000009,72.0,2.06225182822,230.0,290.0,60.0,247.518041237,8.15299478709,96037.0,246.0,299.0,413.0,114.0,332.520618557,13.7577377527,129018.0,331.0,692.0,893.0,201.0,772.613402062,34.6901606088,299774.0,772.5,299.0,516.0,217.0,363.634020619,28.3798802937,141090.0,359.0,0.24074074626,0.443462908268,0.202722162008,0.360218718648,0.0363192625215,139.764862835,0.363724,828.0,1219.0,391.0,943.672680412,47.4980040387,366145.0,939.0,-0.0289001464844,1.07388305664,1.10278320312,0.210186043965,0.236394030113,81.5521850586,0.162476
13982768.0,219.749999997,96.0,1.82684566578,269.0,378.0,109.0,329.390216155,19.5772486379,289534.0,326.0,283.0,338.0,55.0,310.791808874,11.4286081486,273186.0,310.0,193.0,394.0,201.0,244.491467577,26.3147502728,214908.0,238.0,187.0,379.0,192.0,221.369738339,24.7722007172,194584.0,215.0,-0.0512820519507,0.138833001256,0.190115053207,0.0497776013088,0.0414215559506,43.7545115504,0.0567686,784.0,1010.0,226.0,861.551763367,45.8240860846,757304.0,850.0,-0.00393676757812,1.00650024414,1.01043701172,0.233434683634,0.173805752674,205.189086914,0.215576
13971666.0,655.499999996,199.0,2.19261204921,223.0,532.0,309.0,321.760488177,25.9762373557,843656.0,322.0,288.0,832.0,544.0,469.112509535,44.8017491149,1230013.0,467.0,596.0,1365.0,769.0,919.771929825,100.655736422,2411642.0,936.0,411.0,1252.0,841.0,736.506102212,92.9567031797,1931119.0,754.0,-0.0302325580269,0.29788684845,0.328119406477,0.111623167884,0.0349667497273,292.675946191,0.10826,963.0,2597.0,1634.0,1527.37909992,144.303742994,4004788.0,1546.0,-0.0258178710938,5.27322387695,5.29904174805,3.42727280536,1.11797144442,8986.30929565,3.83304
13961666.0,105.499999998,80.0,2.19714553704,242.0,402.0,160.0,294.767772512,19.4385190537,124392.0,292.0,324.0,527.0,203.0,362.492890995,24.8488072069,152972.0,357.0,185.0,649.0,464.0,273.760663507,49.0760804811,115527.0,265.0,188.0,601.0,413.0,258.082938389,39.1802886278,108911.0,249.0,-0.200863927603,0.180327862501,0.381191790104,0.0277443830298,0.054096827024,11.7081296386,0.0378397,820.0,1509.0,689.0,915.343601896,76.6872638716,386275.0,896.0,-0.0625305175781,0.350769042969,0.413299560547,0.0452036925402,0.0808363134225,19.075958252,0.0
13988597.0,1298.00000001,785.0,6.14649281803,191.0,393.0,202.0,273.703197227,16.4024502738,1421067.0,273.0,236.0,569.0,333.0,381.144260401,28.1056604419,1978901.0,380.0,426.0,1097.0,671.0,880.025616333,67.5832357785,4569093.0,882.0,138.0,665.0,527.0,385.641371341,47.3019149122,2002250.0,385.0,0.212312549353,0.63826996088,0.425957411528,0.3914524034,0.0495763487378,2032.42087846,0.390687,569.0,1606.0,1037.0,1040.48882897,88.2498306961,5402218.0,1038.0,-0.209411621094,1.4206237793,1.63003540039,0.150264933958,0.220410217135,780.175537109,0.048172
13887113.0,26.7499999998,55.0,2.99982461437,225.0,425.0,200.0,305.317757009,45.5987370974,32669.0,304.0,257.0,508.0,251.0,350.046728972,46.2549584465,37455.0,348.0,280.0,827.0,547.0,506.112149533,136.230517057,54154.0,495.0,129.0,449.0,320.0,257.925233645,62.2448738173,27598.0,250.0,0.162790700793,0.511363625526,0.348572924733,0.318893671871,0.0788546345643,34.1216228902,0.318027,649.0,1382.0,733.0,913.289719626,118.178702744,97722.0,894.0,-3.0517578125e-05,4.31002807617,4.31005859375,2.11116469909,1.7838529575,225.894622803,3.47833
