   -148.807   -111.762    -88.546    -73.560    -63.551    -56.673    -51.860    -48.471    -46.106    -44.506
    -41.483    -44.021    -52.751    -71.417    -66.952    -62.223    -57.480    -52.722    -47.948    -43.374
    -42.347    -41.072    -39.628    -37.992    -36.178    -34.028    -26.302    -17.361     -7.960      1.989
     11.962     21.935     31.908     41.881     51.854     61.827     71.800     81.773     91.746    101.719
    116.678    136.624    156.570    176.516    196.462    216.408    236.354    256.300    286.219    326.111
